ID,Answers
7184,0
7185,1
7186,1
7187,1
7188,0
7189,1
7190,0
7191,0
7192,0
7193,1
7194,0
7195,1
7196,0
7197,0
7198,0
7199,1
7200,0
7201,1
7202,0
7203,0
7204,0
7205,0
7206,0
7207,1
7208,0
7209,0
7210,0
7211,1
7212,0
7213,1
7214,1
7215,0
7216,0
7217,1
7218,0
7219,0
7220,1
7221,1
7222,1
7223,1
7224,0
7225,1
7226,1
7227,1
7228,0
7229,1
7230,0
7231,0
7232,0
7233,1
7234,1
7235,1
7236,1
7237,0
7238,0
7239,0
7240,0
7241,0
7242,1
7243,1
7244,0
7245,0
7246,0
7247,1
7248,0
7249,0
7250,0
7251,1
7252,0
7253,1
7254,1
7255,1
7256,1
7257,0
7258,1
7259,0
7260,0
7261,1
7262,0
7263,0
7264,1
7265,1
7266,0
7267,1
7268,0
7269,0
7270,0
7271,0
7272,0
7273,1
7274,0
7275,0
7276,0
7277,1
7278,1
7279,0
7280,1
7281,0
7282,0
7283,0
7284,1
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,1
7301,0
7302,0
7303,0
7304,0
7305,0
7306,0
7307,1
7308,0
7309,0
7310,0
7311,0
7312,1
7313,1
7314,1
7315,0
7316,0
7317,0
7318,0
7319,1
7320,0
7321,1
7322,1
7323,1
7324,0
7325,1
7326,0
7327,0
7328,0
7329,1
7330,0
7331,1
7332,0
7333,1
7334,0
7335,0
7336,1
7337,1
7338,1
7339,0
7340,0
7341,1
7342,1
7343,1
7344,1
7345,0
7346,0
7347,0
7348,0
7349,0
7350,1
7351,1
7352,1
7353,0
7354,0
7355,1
7356,0
7357,0
7358,0
7359,0
7360,0
7361,1
7362,1
7363,1
7364,0
7365,1
7366,0
7367,1
7368,1
7369,0
7370,1
7371,1
7372,0
7373,0
7374,0
7375,1
7376,0
7377,1
7378,1
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,1
7388,0
7389,1
7390,1
7391,1
7392,1
7393,0
7394,1
7395,1
7396,0
7397,0
7398,0
7399,1
7400,1
7401,0
7402,0
7403,1
7404,1
7405,0
7406,0
7407,1
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,1
7415,0
7416,0
7417,1
7418,0
7419,1
7420,0
7421,0
7422,0
7423,0
7424,1
7425,0
7426,0
7427,1
7428,0
7429,0
7430,1
7431,0
7432,0
7433,0
7434,0
7435,0
7436,1
7437,1
7438,0
7439,1
7440,0
7441,1
7442,0
7443,0
7444,0
7445,1
7446,0
7447,0
7448,1
7449,0
7450,0
7451,0
7452,1
7453,0
7454,0
7455,0
7456,1
7457,1
7458,0
7459,0
7460,0
7461,1
7462,0
7463,0
7464,0
7465,1
7466,0
7467,1
7468,0
7469,0
7470,0
7471,0
7472,1
7473,0
7474,0
7475,0
7476,0
7477,1
7478,0
7479,0
7480,0
7481,1
7482,1
7483,0
7484,0
7485,0
7486,0
7487,1
7488,0
7489,0
7490,1
7491,0
7492,1
7493,0
7494,0
7495,0
7496,0
7497,1
7498,0
7499,0
7500,1
7501,1
7502,0
7503,0
7504,1
7505,0
7506,0
7507,0
7508,1
7509,1
7510,1
7511,0
7512,1
7513,1
7514,0
7515,0
7516,0
7517,0
7518,0
7519,1
7520,0
7521,0
7522,0
7523,1
7524,0
7525,1
7526,0
7527,0
7528,0
7529,1
7530,1
7531,0
7532,0
7533,1
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,1
7541,1
7542,0
7543,0
7544,0
7545,0
7546,0
7547,1
7548,1
7549,1
7550,0
7551,1
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,1
7561,1
7562,0
7563,0
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,1
7571,1
7572,0
7573,0
7574,0
7575,0
7576,1
7577,1
7578,0
7579,0
7580,0
7581,1
7582,1
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,1
7590,1
7591,0
7592,0
7593,0
7594,0
7595,1
7596,0
7597,0
7598,1
7599,1
7600,0
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,1
7608,0
7609,0
7610,1
7611,0
7612,1
7613,1
7614,1
7615,1
7616,0
7617,0
7618,1
7619,0
7620,1
7621,0
7622,0
7623,1
7624,0
7625,0
7626,0
7627,0
7628,1
7629,1
7630,0
7631,1
7632,1
7633,0
7634,0
7635,1
7636,0
7637,0
7638,1
7639,1
7640,0
7641,0
7642,0
7643,0
7644,0
7645,1
7646,0
7647,0
7648,1
7649,0
7650,0
7651,1
7652,1
7653,1
7654,1
7655,1
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,1
7663,1
7664,0
7665,0
7666,0
7667,1
7668,0
7669,0
7670,1
7671,1
7672,0
7673,0
7674,1
7675,1
7676,1
7677,0
7678,1
7679,0
7680,1
7681,0
7682,1
7683,1
7684,0
7685,1
7686,1
7687,1
7688,0
7689,0
7690,1
7691,1
7692,1
7693,1
7694,0
7695,0
7696,1
7697,0
7698,1
7699,1
7700,0
7701,1
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,1
7710,1
7711,0
7712,0
7713,1
7714,0
7715,1
7716,0
7717,0
7718,1
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,1
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,1
7736,0
7737,0
7738,1
7739,1
7740,0
7741,1
7742,0
7743,0
7744,1
7745,1
7746,0
7747,0
7748,1
7749,1
7750,1
7751,0
7752,0
7753,0
7754,1
7755,0
7756,0
7757,0
7758,1
7759,1
7760,1
7761,0
7762,0
7763,0
7764,0
7765,0
7766,1
7767,0
7768,1
7769,0
7770,1
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,1
7779,0
7780,0
7781,1
7782,0
7783,0
7784,1
7785,1
7786,1
7787,0
7788,1
7789,0
7790,0
7791,0
7792,1
7793,1
7794,0
7795,1
7796,1
7797,0
7798,0
7799,1
7800,0
7801,0
7802,0
7803,0
7804,0
7805,1
7806,0
7807,1
7808,0
7809,1
7810,1
7811,0
7812,1
7813,1
7814,1
7815,1
7816,0
7817,0
7818,1
7819,1
7820,0
7821,0
7822,0
7823,0
7824,1
7825,1
7826,1
7827,0
7828,0
7829,0
7830,1
7831,0
7832,0
7833,0
7834,1
7835,0
7836,0
7837,0
7838,0
7839,1
7840,0
7841,1
7842,0
7843,1
7844,0
7845,0
7846,0
7847,0
7848,0
7849,1
7850,0
7851,0
7852,0
7853,0
7854,0
7855,1
7856,0
7857,1
7858,1
7859,1
7860,0
7861,0
7862,0
7863,1
7864,0
7865,1
7866,1
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,1
7874,1
7875,0
7876,0
7877,0
7878,1
7879,0
7880,1
7881,1
7882,0
7883,1
7884,1
7885,1
7886,1
7887,1
7888,1
7889,0
7890,1
7891,1
7892,1
7893,1
7894,0
7895,0
7896,0
7897,0
7898,1
7899,0
7900,1
7901,1
7902,1
7903,0
7904,1
7905,1
7906,1
7907,1
7908,0
7909,0
7910,1
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,1
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,1
7925,1
7926,0
7927,0
7928,0
7929,0
7930,0
7931,1
7932,0
7933,0
7934,1
7935,1
7936,0
7937,1
7938,0
7939,0
7940,0
7941,0
7942,1
7943,0
7944,0
7945,1
7946,0
7947,0
7948,0
7949,0
7950,1
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,1
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,1
7966,1
7967,0
7968,0
7969,0
7970,0
7971,1
7972,1
7973,1
7974,0
7975,0
7976,0
7977,0
7978,1
7979,1
7980,0
7981,0
7982,1
7983,0
7984,0
7985,0
7986,0
7987,0
7988,1
7989,1
7990,1
7991,0
7992,0
7993,0
7994,1
7995,1
7996,0
7997,1
7998,0
7999,1
8000,1
8001,1
8002,0
8003,1
8004,0
8005,0
8006,0
8007,1
8008,0
8009,0
8010,1
8011,0
8012,1
8013,1
8014,0
8015,1
8016,1
8017,0
8018,1
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,1
8027,0
8028,1
8029,1
8030,1
8031,1
8032,0
8033,1
8034,0
8035,0
8036,0
8037,0
8038,1
8039,0
8040,1
8041,1
8042,0
8043,1
8044,0
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,1
8053,1
8054,1
8055,1
8056,0
8057,0
8058,0
8059,0
8060,1
8061,1
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,1
8070,0
8071,0
8072,0
8073,1
8074,0
8075,0
8076,0
8077,1
8078,1
8079,1
8080,0
8081,1
8082,0
8083,0
8084,1
8085,1
8086,1
8087,1
8088,0
8089,0
8090,0
8091,1
8092,1
8093,1
8094,0
8095,1
8096,0
8097,0
8098,0
8099,0
8100,0
8101,1
8102,0
8103,1
8104,0
8105,1
8106,1
8107,0
8108,1
8109,1
8110,0
8111,0
8112,1
8113,1
8114,0
8115,0
8116,1
8117,0
8118,0
8119,0
8120,0
8121,0
8122,1
8123,0
8124,1
8125,0
8126,0
8127,1
8128,1
8129,0
8130,1
8131,0
8132,0
8133,0
8134,1
8135,0
8136,0
8137,1
8138,0
8139,1
8140,0
8141,0
8142,0
8143,0
8144,1
8145,0
8146,0
8147,0
8148,0
8149,0
8150,1
8151,1
8152,0
8153,1
8154,1
8155,0
8156,1
8157,1
8158,1
8159,1
8160,1
8161,0
8162,1
8163,0
8164,1
8165,0
8166,1
8167,0
8168,1
8169,1
8170,1
8171,1
8172,1
8173,1
8174,0
8175,1
8176,0
8177,1
8178,0
8179,1
8180,0
8181,1
8182,1
8183,1
8184,0
8185,0
8186,1
8187,0
8188,0
8189,1
8190,1
8191,1
8192,0
8193,0
8194,1
8195,0
8196,1
8197,1
8198,0
8199,0
8200,0
8201,0
8202,0
8203,1
8204,1
8205,0
8206,0
8207,0
8208,1
8209,0
8210,1
8211,0
8212,1
8213,0
8214,1
8215,1
8216,0
8217,1
8218,1
8219,0
8220,0
8221,0
8222,0
8223,1
8224,0
8225,0
8226,0
8227,0
8228,1
8229,1
8230,0
8231,1
8232,0
8233,1
8234,1
8235,0
8236,0
8237,1
8238,1
8239,1
8240,1
8241,0
8242,1
8243,1
8244,0
8245,0
8246,0
8247,0
8248,1
8249,0
8250,0
8251,0
8252,1
8253,0
8254,1
8255,1
8256,0
8257,0
8258,0
8259,0
8260,1
8261,0
8262,0
8263,0
8264,0
8265,1
8266,1
8267,0
8268,1
8269,0
8270,1
8271,0
8272,0
8273,0
8274,1
8275,0
8276,0
8277,0
8278,0
8279,0
8280,1
8281,0
8282,1
8283,0
8284,0
8285,0
8286,1
8287,0
8288,0
8289,0
8290,0
8291,0
8292,0
8293,1
8294,0
8295,0
8296,0
8297,0
8298,1
8299,0
8300,0
8301,0
8302,0
8303,0
8304,1
8305,0
8306,0
8307,1
8308,0
8309,0
8310,0
8311,0
8312,1
8313,1
8314,0
8315,1
8316,0
8317,1
8318,0
8319,0
8320,0
8321,0
8322,0
8323,1
8324,1
8325,0
8326,0
8327,1
8328,0
8329,0
8330,0
8331,1
8332,0
8333,0
8334,1
8335,1
8336,0
8337,1
8338,0
8339,0
8340,0
8341,1
8342,1
8343,0
8344,1
8345,1
8346,1
8347,0
8348,0
8349,0
8350,1
8351,1
8352,1
8353,0
8354,0
8355,1
8356,1
8357,0
8358,0
8359,0
8360,1
8361,0
8362,1
8363,0
8364,0
8365,0
8366,1
8367,0
8368,1
8369,1
8370,1
8371,1
8372,0
8373,0
8374,0
8375,0
8376,1
8377,0
8378,1
8379,1
8380,1
8381,1
8382,1
8383,1
8384,0
8385,1
8386,0
8387,1
8388,0
8389,1
8390,1
8391,0
8392,0
8393,0
8394,1
8395,0
8396,0
8397,0
8398,0
8399,1
8400,0
8401,0
8402,1
8403,0
8404,0
8405,0
8406,1
8407,1
8408,0
8409,0
8410,0
8411,0
8412,0
8413,1
8414,1
8415,0
8416,0
8417,1
8418,1
8419,0
8420,0
8421,1
8422,0
8423,1
8424,1
8425,0
8426,0
8427,0
8428,1
8429,1
8430,1
8431,0
8432,1
8433,1
8434,1
8435,0
8436,1
8437,1
8438,1
8439,1
8440,1
8441,1
8442,1
8443,0
8444,1
8445,1
8446,0
8447,1
8448,0
8449,1
8450,1
8451,0
8452,1
8453,0
8454,1
8455,0
8456,0
8457,0
8458,0
8459,1
8460,0
8461,1
8462,1
8463,1
8464,0
8465,1
8466,0
8467,0
8468,1
8469,1
8470,0
8471,0
8472,0
8473,0
8474,0
8475,1
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,1
8487,1
8488,0
8489,1
8490,0
8491,1
8492,0
8493,0
8494,0
8495,1
8496,0
8497,1
8498,0
8499,1
8500,1
8501,1
8502,1
8503,0
8504,0
8505,1
8506,0
8507,1
8508,1
8509,0
8510,1
8511,1
8512,1
8513,0
8514,0
8515,1
8516,1
8517,0
8518,0
8519,1
8520,0
8521,1
8522,0
8523,1
8524,1
8525,1
8526,1
8527,0
8528,0
8529,1
8530,1
8531,0
8532,0
8533,0
8534,1
8535,1
8536,0
8537,0
8538,1
8539,0
8540,1
8541,1
8542,1
8543,0
8544,0
8545,0
8546,1
8547,1
8548,0
8549,1
8550,0
8551,0
8552,0
8553,1
8554,0
8555,1
8556,0
8557,0
8558,0
8559,0
8560,1
8561,0
8562,0
8563,1
8564,0
8565,1
8566,0
8567,0
8568,0
8569,1
8570,0
8571,0
8572,1
8573,0
8574,0
8575,0
8576,0
8577,1
8578,0
8579,0
8580,0
8581,1
8582,1
8583,0
8584,0
8585,1
8586,1
8587,0
8588,0
8589,0
8590,1
8591,0
8592,0
8593,1
8594,1
8595,0
8596,1
8597,0
8598,0
8599,0
8600,1
8601,1
8602,1
8603,1
8604,0
8605,0
8606,0
8607,1
8608,1
8609,0
8610,0
8611,0
8612,1
8613,0
8614,1
8615,1
8616,1
8617,0
8618,0
8619,0
8620,0
8621,1
8622,1
8623,1
8624,0
8625,0
8626,1
8627,1
8628,0
8629,0
8630,1
8631,1
8632,0
8633,1
8634,0
8635,0
8636,0
8637,0
8638,0
8639,1
8640,1
8641,0
8642,1
8643,1
8644,0
8645,1
8646,0
8647,1
8648,1
8649,0
8650,1
8651,0
8652,0
8653,1
8654,0
8655,0
8656,0
8657,0
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,1
8665,0
8666,0
8667,0
8668,1
8669,0
8670,0
8671,1
8672,1
8673,0
8674,1
8675,0
8676,0
8677,0
8678,0
8679,0
8680,0
8681,1
8682,1
8683,0
8684,1
8685,1
8686,1
8687,0
8688,0
8689,1
8690,0
8691,1
8692,0
8693,0
8694,0
8695,0
8696,1
8697,0
8698,0
8699,0
8700,0
8701,0
8702,1
8703,0
8704,1
8705,1
8706,1
8707,0
8708,0
8709,1
8710,1
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,1
8720,0
8721,0
8722,0
8723,1
8724,0
8725,1
8726,1
8727,1
8728,0
8729,0
8730,1
8731,0
8732,0
8733,0
8734,1
8735,0
8736,0
8737,0
8738,1
8739,0
8740,1
8741,1
8742,0
8743,0
8744,0
8745,0
8746,0
8747,0
8748,0
8749,0
8750,0
8751,0
8752,0
8753,1
8754,1
8755,0
8756,1
8757,0
8758,0
8759,1
8760,0
8761,0
8762,1
8763,1
8764,0
8765,1
8766,0
8767,0
8768,1
8769,1
8770,1
8771,0
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,1
8779,0
8780,1
8781,1
8782,0
8783,0
8784,1
8785,1
8786,0
8787,1
8788,1
8789,1
8790,1
8791,0
8792,1
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,1
8800,0
8801,1
8802,0
8803,1
8804,0
8805,0
8806,1
8807,0
8808,0
8809,0
8810,1
8811,0
8812,1
8813,1
8814,1
8815,1
8816,0
8817,0
8818,1
8819,1
8820,1
8821,0
8822,0
8823,1
8824,1
8825,1
8826,0
8827,1
8828,1
8829,0
8830,1
8831,0
8832,0
8833,0
8834,0
8835,1
8836,0
8837,0
8838,1
8839,0
8840,1
8841,1
8842,0
8843,1
8844,0
8845,1
8846,0
8847,0
8848,0
8849,1
8850,0
8851,1
8852,0
8853,0
8854,1
8855,0
8856,1
8857,0
8858,0
8859,0
8860,1
8861,1
8862,0
8863,0
8864,1
8865,1
8866,0
8867,1
8868,1
8869,1
8870,0
8871,1
8872,0
8873,1
8874,0
8875,1
8876,0
8877,1
8878,1
8879,0
8880,0
8881,1
8882,0
8883,0
8884,0
8885,1
8886,1
8887,1
8888,0
8889,0
8890,0
8891,0
8892,0
8893,0
8894,0
8895,0
8896,0
8897,0
8898,0
8899,0
8900,1
8901,0
8902,1
8903,0
8904,0
8905,0
8906,0
8907,1
8908,1
8909,1
8910,0
8911,0
8912,0
8913,0
8914,1
8915,1
8916,0
8917,0
8918,0
8919,0
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,0
8927,0
8928,0
8929,1
8930,1
8931,0
8932,1
8933,0
8934,0
8935,1
8936,0
8937,0
8938,0
8939,0
8940,1
8941,0
8942,0
8943,1
8944,1
8945,1
8946,1
8947,0
8948,0
8949,1
8950,1
8951,0
8952,0
8953,0
8954,1
8955,0
8956,0
8957,0
8958,0
8959,1
8960,0
8961,0
8962,1
8963,0
8964,0
8965,0
8966,0
8967,1
8968,0
8969,1
8970,1
8971,1
8972,0
8973,0
8974,1
8975,1
8976,0
8977,1
8978,0
8979,0
8980,0
8981,0
8982,1
8983,0
8984,0
8985,0
8986,1
8987,1
8988,1
8989,0
8990,1
8991,1
8992,0
8993,0
8994,0
8995,0
8996,0
8997,1
8998,1
8999,1
9000,1
9001,0
9002,0
9003,1
9004,0
9005,0
9006,0
9007,1
9008,0
9009,0
9010,1
9011,0
9012,0
9013,0
9014,1
9015,1
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,1
9024,0
9025,0
9026,0
9027,0
9028,1
9029,0
9030,0
9031,1
9032,0
9033,1
9034,0
9035,1
9036,0
9037,1
9038,0
9039,0
9040,1
9041,0
9042,1
9043,0
9044,1
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,0
9056,1
9057,1
9058,0
9059,1
9060,1
9061,1
9062,1
9063,0
9064,1
9065,0
9066,1
9067,1
9068,0
9069,0
9070,0
9071,1
9072,1
9073,0
9074,1
9075,0
9076,0
9077,0
9078,1
9079,1
9080,1
9081,1
9082,0
9083,0
9084,0
9085,0
9086,0
9087,1
9088,0
9089,0
9090,0
9091,1
9092,1
9093,0
9094,0
9095,0
9096,0
9097,0
9098,0
9099,0
9100,1
9101,1
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,1
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,1
9117,1
9118,1
9119,0
9120,0
9121,0
9122,0
9123,1
9124,0
9125,1
9126,0
9127,0
9128,0
9129,0
9130,0
9131,1
9132,0
9133,1
9134,1
9135,1
9136,0
9137,1
9138,0
9139,1
9140,0
9141,1
9142,1
9143,0
9144,1
9145,0
9146,0
9147,0
9148,1
9149,0
9150,1
9151,1
9152,0
9153,0
9154,1
9155,0
9156,0
9157,1
9158,0
9159,0
9160,0
9161,1
9162,0
9163,0
9164,0
9165,0
9166,0
9167,1
9168,1
9169,1
9170,0
9171,0
9172,1
9173,1
9174,0
9175,1
9176,0
9177,0
9178,1
9179,0
9180,0
9181,0
9182,0
9183,0
9184,0
9185,0
9186,1
9187,0
9188,1
9189,1
9190,0
9191,1
9192,1
9193,0
9194,0
9195,1
9196,1
9197,0
9198,1
9199,0
9200,1
9201,0
9202,0
9203,1
9204,1
9205,0
9206,1
9207,1
9208,1
9209,0
9210,1
9211,1
9212,0
9213,0
9214,0
9215,1
9216,0
9217,1
9218,1
9219,0
9220,0
9221,0
9222,1
9223,0
9224,1
9225,1
9226,1
9227,1
9228,1
9229,1
9230,0
9231,0
9232,0
9233,0
9234,1
9235,1
9236,0
9237,1
9238,0
9239,0
9240,0
9241,0
9242,1
9243,1
9244,0
9245,0
9246,0
9247,1
9248,1
9249,0
9250,0
9251,1
9252,0
9253,1
9254,0
9255,1
9256,1
9257,1
9258,0
9259,0
9260,1
9261,0
9262,0
9263,0
9264,0
9265,0
9266,0
9267,1
9268,0
9269,0
9270,0
9271,0
9272,1
9273,1
9274,0
9275,0
9276,0
9277,1
9278,0
9279,0
9280,0
9281,0
9282,1
9283,1
9284,0
9285,1
9286,1
9287,0
9288,1
9289,0
9290,1
9291,1
9292,1
9293,0
9294,1
9295,0
9296,0
9297,1
9298,0
9299,1
9300,0
9301,0
9302,0
9303,1
9304,0
9305,1
9306,0
9307,1
9308,1
9309,1
9310,0
9311,0
9312,0
9313,0
9314,1
9315,0
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,1
9323,0
9324,1
9325,1
9326,0
9327,1
9328,0
9329,1
9330,1
9331,0
9332,1
9333,0
9334,1
9335,0
9336,0
9337,0
9338,1
9339,0
9340,0
9341,0
9342,1
9343,0
9344,0
9345,1
9346,1
9347,1
9348,1
9349,0
9350,0
9351,1
9352,1
9353,1
9354,0
9355,1
9356,0
9357,0
9358,0
9359,0
9360,0
9361,1
9362,1
9363,0
9364,1
9365,0
9366,1
9367,0
9368,0
9369,0
9370,1
9371,0
9372,0
9373,1
9374,0
9375,1
9376,0
9377,0
9378,0
9379,0
9380,0
9381,1
9382,1
9383,1
9384,1
9385,0
9386,1
9387,0
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,0
9396,0
9397,0
9398,0
9399,1
9400,0
9401,0
9402,0
9403,0
9404,0
9405,1
9406,0
9407,0
9408,1
9409,0
9410,0
9411,1
9412,0
9413,1
9414,1
9415,0
9416,1
9417,1
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,0
9425,1
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,1
9433,0
9434,0
9435,0
9436,1
9437,0
9438,1
9439,1
9440,1
9441,0
9442,0
9443,0
9444,0
9445,0
9446,0
9447,1
9448,1
9449,1
9450,0
9451,0
9452,1
9453,0
9454,0
9455,1
9456,0
9457,0
9458,0
9459,0
9460,0
9461,1
9462,0
9463,1
9464,1
9465,1
9466,1
9467,0
9468,0
9469,0
9470,1
9471,0
9472,0
9473,0
9474,1
9475,1
9476,1
9477,1
9478,1
9479,0
9480,1
9481,1
9482,0
9483,0
9484,1
9485,0
9486,1
9487,1
9488,1
9489,1
9490,1
9491,0
9492,1
9493,0
9494,0
9495,1
9496,1
9497,1
9498,0
9499,0
9500,0
9501,1
9502,0
9503,0
9504,0
9505,0
9506,0
9507,1
9508,0
9509,1
9510,1
9511,0
9512,0
9513,1
9514,1
9515,0
9516,0
9517,1
9518,1
9519,1
9520,0
9521,1
9522,1
9523,1
9524,0
9525,1
9526,1
9527,0
9528,1
9529,1
9530,0
9531,1
9532,1
9533,1
9534,1
9535,1
9536,1
9537,0
9538,1
9539,1
9540,1
9541,0
9542,0
9543,1
9544,1
9545,0
9546,0
9547,1
9548,0
9549,0
9550,0
9551,0
9552,0
9553,1
9554,1
9555,1
9556,0
9557,0
9558,0
9559,1
9560,0
9561,0
9562,0
9563,1
9564,0
9565,0
9566,0
9567,0
9568,1
9569,0
9570,0
9571,0
9572,1
9573,1
9574,0
9575,0
9576,1
9577,1
9578,0
9579,1
9580,0
9581,0
9582,1
9583,0
9584,1
9585,1
9586,0
9587,0
9588,1
9589,0
9590,0
9591,0
9592,1
9593,0
9594,0
9595,1
9596,1
9597,0
9598,0
9599,0
9600,1
9601,1
9602,0
9603,0
9604,0
9605,0
9606,1
9607,1
9608,1
9609,0
9610,0
9611,1
9612,0
9613,0
9614,1
9615,0
9616,0
9617,0
9618,0
9619,0
9620,1
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,1
9631,1
9632,0
9633,1
9634,0
9635,0
9636,0
9637,1
9638,0
9639,0
9640,0
9641,0
9642,1
9643,0
9644,1
9645,0
9646,0
9647,0
9648,1
9649,1
9650,0
9651,1
9652,0
9653,0
9654,1
9655,0
9656,0
9657,1
9658,0
9659,0
9660,0
9661,1
9662,0
9663,0
9664,1
9665,1
9666,1
9667,1
9668,1
9669,1
9670,1
9671,0
9672,1
9673,1
9674,0
9675,1
9676,1
9677,1
9678,0
9679,0
9680,1
9681,0
9682,0
9683,1
9684,1
9685,1
9686,0
9687,0
9688,0
9689,1
9690,0
9691,0
9692,1
9693,0
9694,0
9695,1
9696,1
9697,1
9698,1
9699,0
9700,0
9701,1
9702,1
9703,1
9704,0
9705,1
9706,0
9707,0
9708,0
9709,1
9710,1
9711,0
9712,1
9713,0
9714,0
9715,0
9716,1
9717,0
9718,1
9719,0
9720,1
9721,1
9722,1
9723,1
9724,1
9725,0
9726,0
9727,0
9728,1
9729,0
9730,1
9731,0
9732,1
9733,1
9734,1
9735,0
9736,0
9737,0
9738,0
9739,1
9740,1
9741,0
9742,1
9743,1
9744,1
9745,0
9746,0
9747,0
9748,1
9749,1
9750,1
9751,0
9752,1
9753,0
9754,0
9755,1
9756,0
9757,1
9758,0
9759,0
9760,0
9761,1
9762,1
9763,0
9764,1
9765,0
9766,0
9767,1
9768,0
9769,1
9770,0
9771,1
9772,0
9773,1
9774,0
9775,1
9776,0
9777,0
9778,1
9779,1
9780,0
9781,1
9782,1
9783,1
9784,0
9785,1
9786,1
9787,1
9788,1
9789,1
9790,1
9791,0
9792,0
9793,0
9794,0
9795,1
9796,0
9797,0
9798,0
9799,0
9800,0
9801,0
9802,0
9803,0
9804,0
9805,0
9806,1
9807,1
9808,0
9809,1
9810,0
9811,1
9812,0
9813,1
9814,1
9815,1
9816,1
9817,0
9818,1
9819,1
9820,0
9821,0
9822,0
9823,0
9824,1
9825,1
9826,0
9827,0
9828,1
9829,1
9830,0
9831,0
9832,1
9833,0
9834,0
9835,1
9836,0
9837,1
9838,0
9839,0
9840,0
9841,1
9842,0
9843,1
9844,0
9845,0
9846,1
9847,0
9848,0
9849,0
9850,0
9851,1
9852,1
9853,1
9854,0
9855,0
9856,0
9857,0
9858,1
9859,0
9860,1
9861,0
9862,1
9863,0
9864,1
9865,1
9866,0
9867,1
9868,0
9869,0
9870,1
9871,1
9872,0
9873,0
9874,0
9875,0
9876,1
9877,0
9878,1
9879,0
9880,0
9881,0
9882,0
9883,1
9884,0
9885,1
9886,0
9887,0
9888,1
9889,0
9890,1
9891,1
9892,1
9893,0
9894,0
9895,0
9896,1
9897,1
9898,1
9899,0
9900,1
9901,1
9902,1
9903,1
9904,1
9905,1
9906,0
9907,0
9908,1
9909,1
9910,1
9911,1
9912,0
9913,1
9914,1
9915,1
9916,0
9917,0
9918,1
9919,0
9920,0
9921,0
9922,1
9923,0
9924,0
9925,1
9926,0
9927,0
9928,1
9929,0
9930,1
9931,0
9932,0
9933,0
9934,1
9935,1
9936,0
9937,0
9938,0
9939,0
9940,0
9941,0
9942,1
9943,0
9944,0
9945,1
9946,0
9947,0
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,1
9957,0
9958,0
9959,1
9960,1
9961,1
9962,1
9963,1
9964,0
9965,1
9966,0
9967,0
9968,0
9969,0
9970,1
9971,1
9972,0
9973,1
9974,0
9975,0
9976,1
9977,0
9978,0
9979,0
9980,1
9981,0
